Example drift concentration input file,Save in .csv format
Created by assuming drift is proportional to daily temperature
Date,Hour,DriftConc (g/m3)
12/27/1996,20,8.70E-11
12/27/1996,21,8.70E-11
12/27/1996,22,8.70E-11
12/27/1996,23,8.70E-11
12/28/1996,0,8.55E-11
12/28/1996,1,8.55E-11
12/28/1996,2,8.55E-11
12/28/1996,3,8.55E-11
12/28/1996,4,8.55E-11
12/28/1996,5,8.55E-11
12/28/1996,6,8.55E-11
12/28/1996,7,8.55E-11
12/28/1996,8,8.55E-11
12/28/1996,9,8.55E-11
12/28/1996,10,8.55E-11
12/28/1996,11,8.55E-11
12/28/1996,12,8.55E-11
12/28/1996,13,8.55E-11
12/28/1996,14,8.55E-11
12/28/1996,15,8.55E-11
12/28/1996,16,8.55E-11
12/28/1996,17,8.55E-11
12/28/1996,18,8.55E-11
12/28/1996,19,8.55E-11
12/28/1996,20,8.55E-11
12/28/1996,21,8.55E-11
12/28/1996,22,8.55E-11
12/28/1996,23,8.55E-11
12/29/1996,0,8.55E-11
12/29/1996,1,8.55E-11
12/29/1996,2,8.55E-11
12/29/1996,3,8.55E-11
12/29/1996,4,8.55E-11
12/29/1996,5,8.55E-11
12/29/1996,6,8.55E-11
12/29/1996,7,8.55E-11
12/29/1996,8,8.55E-11
12/29/1996,9,8.55E-11
12/29/1996,10,8.55E-11
12/29/1996,11,8.55E-11
12/29/1996,12,8.55E-11
12/29/1996,13,8.55E-11
12/29/1996,14,8.55E-11
12/29/1996,15,8.55E-11
12/29/1996,16,8.55E-11
12/29/1996,17,8.55E-11
12/29/1996,18,8.55E-11
12/29/1996,19,8.55E-11
12/29/1996,20,8.55E-11
12/29/1996,21,8.55E-11
12/29/1996,22,8.55E-11
12/29/1996,23,8.55E-11
12/30/1996,0,8.55E-11
12/30/1996,1,8.55E-11
12/30/1996,2,8.55E-11
12/30/1996,3,8.55E-11
12/30/1996,4,8.55E-11
12/30/1996,5,8.55E-11
12/30/1996,6,8.55E-11
12/30/1996,7,8.55E-11
12/30/1996,8,8.55E-11
12/30/1996,9,8.55E-11
12/30/1996,10,8.55E-11
12/30/1996,11,8.55E-11
12/30/1996,12,8.55E-11
12/30/1996,13,8.55E-11
12/30/1996,14,8.55E-11
12/30/1996,15,8.55E-11
12/30/1996,16,8.55E-11
12/30/1996,17,8.55E-11
12/30/1996,18,8.55E-11
12/30/1996,19,8.55E-11
12/30/1996,20,8.55E-11
12/30/1996,21,8.55E-11
12/30/1996,22,8.55E-11
12/30/1996,23,8.55E-11
12/31/1996,0,8.55E-11
12/31/1996,1,8.55E-11
12/31/1996,2,8.55E-11
12/31/1996,3,8.55E-11
12/31/1996,4,8.55E-11
12/31/1996,5,8.55E-11
12/31/1996,6,8.55E-11
12/31/1996,7,8.55E-11
12/31/1996,8,8.55E-11
12/31/1996,9,8.55E-11
12/31/1996,10,8.55E-11
12/31/1996,11,8.55E-11
12/31/1996,12,8.55E-11
12/31/1996,13,8.55E-11
12/31/1996,14,8.55E-11
12/31/1996,15,8.55E-11
12/31/1996,16,8.55E-11
12/31/1996,17,8.55E-11
12/31/1996,18,8.55E-11
12/31/1996,19,8.55E-11
12/31/1996,20,8.55E-11
12/31/1996,21,8.55E-11
12/31/1996,22,8.55E-11
12/31/1996,23,8.55E-11
1/1/1997,0,8.55E-11
1/1/1997,1,8.55E-11
1/1/1997,2,8.55E-11
1/1/1997,3,8.55E-11
1/1/1997,4,8.55E-11
1/1/1997,5,8.55E-11
1/1/1997,6,8.55E-11
1/1/1997,7,8.55E-11
1/1/1997,8,8.55E-11
1/1/1997,9,8.55E-11
1/1/1997,10,8.55E-11
1/1/1997,11,8.55E-11
1/1/1997,12,8.55E-11
1/1/1997,13,8.55E-11
1/1/1997,14,8.55E-11
1/1/1997,15,8.55E-11
1/1/1997,16,8.55E-11
1/1/1997,17,8.55E-11
1/1/1997,18,8.55E-11
1/1/1997,19,8.55E-11
1/1/1997,20,8.55E-11
1/1/1997,21,8.55E-11
1/1/1997,22,8.55E-11
1/1/1997,23,8.55E-11
1/2/1997,0,8.55E-11
1/2/1997,1,8.55E-11
1/2/1997,2,8.55E-11
1/2/1997,3,8.55E-11
1/2/1997,4,8.55E-11
1/2/1997,5,8.55E-11
1/2/1997,6,8.55E-11
1/2/1997,7,8.55E-11
1/2/1997,8,8.55E-11
1/2/1997,9,8.55E-11
1/2/1997,10,8.55E-11
1/2/1997,11,8.55E-11
1/2/1997,12,8.55E-11
1/2/1997,13,8.55E-11
1/2/1997,14,8.55E-11
1/2/1997,15,8.55E-11
1/2/1997,16,8.55E-11
1/2/1997,17,8.55E-11
1/2/1997,18,8.55E-11
1/2/1997,19,8.55E-11
1/2/1997,20,8.55E-11
1/2/1997,21,8.55E-11
1/2/1997,22,8.55E-11
1/2/1997,23,8.55E-11
1/3/1997,0,8.55E-11
1/3/1997,1,8.55E-11
1/3/1997,2,8.55E-11
1/3/1997,3,8.55E-11
1/3/1997,4,8.55E-11
1/3/1997,5,8.55E-11
1/3/1997,6,8.55E-11
1/3/1997,7,8.55E-11
1/3/1997,8,8.55E-11
1/3/1997,9,8.55E-11
1/3/1997,10,8.55E-11
1/3/1997,11,8.55E-11
1/3/1997,12,8.55E-11
1/3/1997,13,8.55E-11
1/3/1997,14,8.55E-11
1/3/1997,15,8.55E-11
1/3/1997,16,8.55E-11
1/3/1997,17,8.55E-11
1/3/1997,18,8.55E-11
1/3/1997,19,8.55E-11
1/3/1997,20,8.55E-11
1/3/1997,21,8.55E-11
1/3/1997,22,8.55E-11
1/3/1997,23,8.55E-11
1/4/1997,0,8.40E-11
1/4/1997,1,8.40E-11
1/4/1997,2,8.40E-11
1/4/1997,3,8.40E-11
1/4/1997,4,8.40E-11
1/4/1997,5,8.40E-11
1/4/1997,6,8.40E-11
1/4/1997,7,8.40E-11
1/4/1997,8,8.40E-11
1/4/1997,9,8.40E-11
1/4/1997,10,8.40E-11
1/4/1997,11,8.40E-11
1/4/1997,12,8.40E-11
1/4/1997,13,8.40E-11
1/4/1997,14,8.40E-11
1/4/1997,15,8.40E-11
1/4/1997,16,8.40E-11
1/4/1997,17,8.40E-11
1/4/1997,18,8.40E-11
1/4/1997,19,8.40E-11
1/4/1997,20,8.40E-11
1/4/1997,21,8.40E-11
1/4/1997,22,8.40E-11
1/4/1997,23,8.40E-11
1/5/1997,0,8.25E-11
1/5/1997,1,8.25E-11
1/5/1997,2,8.25E-11
1/5/1997,3,8.25E-11
1/5/1997,4,8.25E-11
1/5/1997,5,8.25E-11
1/5/1997,6,8.25E-11
1/5/1997,7,8.25E-11
1/5/1997,8,8.25E-11
1/5/1997,9,8.25E-11
1/5/1997,10,8.25E-11
1/5/1997,11,8.25E-11
1/5/1997,12,8.25E-11
1/5/1997,13,8.25E-11
1/5/1997,14,8.25E-11
1/5/1997,15,8.25E-11
1/5/1997,16,8.25E-11
1/5/1997,17,8.25E-11
1/5/1997,18,8.25E-11
1/5/1997,19,8.25E-11
1/5/1997,20,8.25E-11
1/5/1997,21,8.25E-11
1/5/1997,22,8.25E-11
1/5/1997,23,8.25E-11
1/6/1997,0,8.10E-11
1/6/1997,1,8.10E-11
1/6/1997,2,8.10E-11
1/6/1997,3,8.10E-11
1/6/1997,4,8.10E-11
1/6/1997,5,8.10E-11
1/6/1997,6,8.10E-11
1/6/1997,7,8.10E-11
1/6/1997,8,8.10E-11
1/6/1997,9,8.10E-11
1/6/1997,10,8.10E-11
1/6/1997,11,8.10E-11
1/6/1997,12,8.10E-11
1/6/1997,13,8.10E-11
1/6/1997,14,8.10E-11
1/6/1997,15,8.10E-11
1/6/1997,16,8.10E-11
1/6/1997,17,8.10E-11
1/6/1997,18,8.10E-11
1/6/1997,19,8.10E-11
1/6/1997,20,8.10E-11
1/6/1997,21,8.10E-11
1/6/1997,22,8.10E-11
1/6/1997,23,8.10E-11
1/7/1997,0,7.95E-11
1/7/1997,1,7.95E-11
1/7/1997,2,7.95E-11
1/7/1997,3,7.95E-11
1/7/1997,4,7.95E-11
1/7/1997,5,7.95E-11
1/7/1997,6,7.95E-11
1/7/1997,7,7.95E-11
1/7/1997,8,7.95E-11
1/7/1997,9,7.95E-11
1/7/1997,10,7.95E-11
1/7/1997,11,7.95E-11
1/7/1997,12,7.95E-11
1/7/1997,13,7.95E-11
1/7/1997,14,7.95E-11
1/7/1997,15,7.95E-11
1/7/1997,16,7.95E-11
1/7/1997,17,7.95E-11
1/7/1997,18,7.95E-11
1/7/1997,19,7.95E-11
1/7/1997,20,7.95E-11
1/7/1997,21,7.95E-11
1/7/1997,22,7.95E-11
1/7/1997,23,7.95E-11
1/8/1997,0,7.95E-11
1/8/1997,1,7.95E-11
1/8/1997,2,7.95E-11
1/8/1997,3,7.95E-11
1/8/1997,4,7.95E-11
1/8/1997,5,7.95E-11
1/8/1997,6,7.95E-11
1/8/1997,7,7.95E-11
1/8/1997,8,7.95E-11
1/8/1997,9,7.95E-11
1/8/1997,10,7.95E-11
1/8/1997,11,7.95E-11
1/8/1997,12,7.95E-11
1/8/1997,13,7.95E-11
1/8/1997,14,7.95E-11
1/8/1997,15,7.95E-11
1/8/1997,16,7.95E-11
1/8/1997,17,7.95E-11
1/8/1997,18,7.95E-11
1/8/1997,19,7.95E-11
1/8/1997,20,7.95E-11
1/8/1997,21,7.95E-11
1/8/1997,22,7.95E-11
1/8/1997,23,7.95E-11
1/9/1997,0,7.80E-11
1/9/1997,1,7.80E-11
1/9/1997,2,7.80E-11
1/9/1997,3,7.80E-11
1/9/1997,4,7.80E-11
1/9/1997,5,7.80E-11
1/9/1997,6,7.80E-11
1/9/1997,7,7.80E-11
1/9/1997,8,7.80E-11
1/9/1997,9,7.80E-11
1/9/1997,10,7.80E-11
1/9/1997,11,7.80E-11
1/9/1997,12,7.80E-11
1/9/1997,13,7.80E-11
1/9/1997,14,7.80E-11
1/9/1997,15,7.80E-11
1/9/1997,16,7.80E-11
1/9/1997,17,7.80E-11
1/9/1997,18,7.80E-11
1/9/1997,19,7.80E-11
1/9/1997,20,7.80E-11
1/9/1997,21,7.80E-11
1/9/1997,22,7.80E-11
1/9/1997,23,7.80E-11
1/10/1997,0,7.80E-11
1/10/1997,1,7.80E-11
1/10/1997,2,7.80E-11
1/10/1997,3,7.80E-11
1/10/1997,4,7.80E-11
1/10/1997,5,7.80E-11
1/10/1997,6,7.80E-11
1/10/1997,7,7.80E-11
1/10/1997,8,7.80E-11
1/10/1997,9,7.80E-11
1/10/1997,10,7.80E-11
1/10/1997,11,7.80E-11
1/10/1997,12,7.80E-11
1/10/1997,13,7.80E-11
1/10/1997,14,7.80E-11
1/10/1997,15,7.80E-11
1/10/1997,16,7.80E-11
1/10/1997,17,7.80E-11
1/10/1997,18,7.80E-11
1/10/1997,19,7.80E-11
1/10/1997,20,7.80E-11
1/10/1997,21,7.80E-11
1/10/1997,22,7.80E-11
1/10/1997,23,7.80E-11
1/11/1997,0,7.65E-11
1/11/1997,1,7.65E-11
1/11/1997,2,7.65E-11
1/11/1997,3,7.65E-11
1/11/1997,4,7.65E-11
1/11/1997,5,7.65E-11
1/11/1997,6,7.65E-11
1/11/1997,7,7.65E-11
1/11/1997,8,7.65E-11
1/11/1997,9,7.65E-11
1/11/1997,10,7.65E-11
1/11/1997,11,7.65E-11
1/11/1997,12,7.65E-11
1/11/1997,13,7.65E-11
1/11/1997,14,7.65E-11
1/11/1997,15,7.65E-11
1/11/1997,16,7.65E-11
1/11/1997,17,7.65E-11
1/11/1997,18,7.65E-11
1/11/1997,19,7.65E-11
1/11/1997,20,7.65E-11
1/11/1997,21,7.65E-11
1/11/1997,22,7.65E-11
1/11/1997,23,7.65E-11
1/12/1997,0,7.50E-11
1/12/1997,1,7.50E-11
1/12/1997,2,7.50E-11
1/12/1997,3,7.50E-11
1/12/1997,4,7.50E-11
1/12/1997,5,7.50E-11
1/12/1997,6,7.50E-11
1/12/1997,7,7.50E-11
1/12/1997,8,7.50E-11
1/12/1997,9,7.50E-11
1/12/1997,10,7.50E-11
1/12/1997,11,7.50E-11
1/12/1997,12,7.50E-11
1/12/1997,13,7.50E-11
1/12/1997,14,7.50E-11
1/12/1997,15,7.50E-11
1/12/1997,16,7.50E-11
1/12/1997,17,7.50E-11
1/12/1997,18,7.50E-11
1/12/1997,19,7.50E-11
1/12/1997,20,7.50E-11
1/12/1997,21,7.50E-11
1/12/1997,22,7.50E-11
1/12/1997,23,7.50E-11
1/13/1997,0,7.35E-11
1/13/1997,1,7.35E-11
1/13/1997,2,7.35E-11
1/13/1997,3,7.35E-11
1/13/1997,4,7.35E-11
1/13/1997,5,7.35E-11
1/13/1997,6,7.35E-11
1/13/1997,7,7.35E-11
1/13/1997,8,7.35E-11
1/13/1997,9,7.35E-11
1/13/1997,10,7.35E-11
1/13/1997,11,7.35E-11
1/13/1997,12,7.35E-11
1/13/1997,13,7.35E-11
1/13/1997,14,7.35E-11
1/13/1997,15,7.35E-11
1/13/1997,16,7.35E-11
1/13/1997,17,7.35E-11
1/13/1997,18,7.35E-11
1/13/1997,19,7.35E-11
1/13/1997,20,7.35E-11
1/13/1997,21,7.35E-11
1/13/1997,22,7.35E-11
1/13/1997,23,7.35E-11
1/14/1997,0,7.20E-11
1/14/1997,1,7.20E-11
1/14/1997,2,7.20E-11
1/14/1997,3,7.20E-11
1/14/1997,4,7.20E-11
1/14/1997,5,7.20E-11
1/14/1997,6,7.20E-11
1/14/1997,7,7.20E-11
1/14/1997,8,7.20E-11
1/14/1997,9,7.20E-11
1/14/1997,10,7.20E-11
1/14/1997,11,7.20E-11
1/14/1997,12,7.20E-11
1/14/1997,13,7.20E-11
1/14/1997,14,7.20E-11
1/14/1997,15,7.20E-11
1/14/1997,16,7.20E-11
1/14/1997,17,7.20E-11
1/14/1997,18,7.20E-11
1/14/1997,19,7.20E-11
1/14/1997,20,7.20E-11
1/14/1997,21,7.20E-11
1/14/1997,22,7.20E-11
1/14/1997,23,7.20E-11
1/15/1997,0,7.05E-11
1/15/1997,1,7.05E-11
1/15/1997,2,7.05E-11
1/15/1997,3,7.05E-11
1/15/1997,4,7.05E-11
1/15/1997,5,7.05E-11
1/15/1997,6,7.05E-11
1/15/1997,7,7.05E-11
1/15/1997,8,7.05E-11
1/15/1997,9,7.05E-11
1/15/1997,10,7.05E-11
1/15/1997,11,7.05E-11
1/15/1997,12,7.05E-11
1/15/1997,13,7.05E-11
1/15/1997,14,7.05E-11
1/15/1997,15,7.05E-11
1/15/1997,16,7.05E-11
1/15/1997,17,7.05E-11
1/15/1997,18,7.05E-11
1/15/1997,19,7.05E-11
1/15/1997,20,7.05E-11
1/15/1997,21,7.05E-11
1/15/1997,22,7.05E-11
1/15/1997,23,7.05E-11
1/16/1997,0,6.90E-11
1/16/1997,1,6.90E-11
1/16/1997,2,6.90E-11
1/16/1997,3,6.90E-11
1/16/1997,4,6.90E-11
1/16/1997,5,6.90E-11
1/16/1997,6,6.90E-11
1/16/1997,7,6.90E-11
1/16/1997,8,6.90E-11
1/16/1997,9,6.90E-11
1/16/1997,10,6.90E-11
1/16/1997,11,6.90E-11
1/16/1997,12,6.90E-11
1/16/1997,13,6.90E-11
1/16/1997,14,6.90E-11
1/16/1997,15,6.90E-11
1/16/1997,16,6.90E-11
1/16/1997,17,6.90E-11
1/16/1997,18,6.90E-11
1/16/1997,19,6.90E-11
1/16/1997,20,6.90E-11
1/16/1997,21,6.90E-11
1/16/1997,22,6.90E-11
1/16/1997,23,6.90E-11
1/17/1997,0,6.90E-11
1/17/1997,1,6.90E-11
1/17/1997,2,6.90E-11
1/17/1997,3,6.90E-11
1/17/1997,4,6.90E-11
1/17/1997,5,6.90E-11
1/17/1997,6,6.90E-11
1/17/1997,7,6.90E-11
1/17/1997,8,6.90E-11
1/17/1997,9,6.90E-11
1/17/1997,10,6.90E-11
1/17/1997,11,6.90E-11
1/17/1997,12,6.90E-11
1/17/1997,13,6.90E-11
1/17/1997,14,6.90E-11
1/17/1997,15,6.90E-11
1/17/1997,16,6.90E-11
1/17/1997,17,6.90E-11
1/17/1997,18,6.90E-11
1/17/1997,19,6.90E-11
1/17/1997,20,6.90E-11
1/17/1997,21,6.90E-11
1/17/1997,22,6.90E-11
1/17/1997,23,6.90E-11
1/18/1997,0,6.90E-11
1/18/1997,1,6.90E-11
1/18/1997,2,6.90E-11
1/18/1997,3,6.90E-11
1/18/1997,4,6.90E-11
1/18/1997,5,6.90E-11
1/18/1997,6,6.90E-11
1/18/1997,7,6.90E-11
1/18/1997,8,6.90E-11
1/18/1997,9,6.90E-11
1/18/1997,10,6.90E-11
1/18/1997,11,6.90E-11
1/18/1997,12,6.90E-11
1/18/1997,13,6.90E-11
1/18/1997,14,6.90E-11
1/18/1997,15,6.90E-11
1/18/1997,16,6.90E-11
1/18/1997,17,6.90E-11
1/18/1997,18,6.90E-11
1/18/1997,19,6.90E-11
1/18/1997,20,6.90E-11
1/18/1997,21,6.90E-11
1/18/1997,22,6.90E-11
1/18/1997,23,6.90E-11
1/19/1997,0,6.90E-11
1/19/1997,1,6.90E-11
1/19/1997,2,6.90E-11
1/19/1997,3,6.90E-11
1/19/1997,4,6.90E-11
1/19/1997,5,6.90E-11
1/19/1997,6,6.90E-11
1/19/1997,7,6.90E-11
1/19/1997,8,6.90E-11
1/19/1997,9,6.90E-11
1/19/1997,10,6.90E-11
1/19/1997,11,6.90E-11
1/19/1997,12,6.90E-11
1/19/1997,13,6.90E-11
1/19/1997,14,6.90E-11
1/19/1997,15,6.90E-11
1/19/1997,16,6.90E-11
1/19/1997,17,6.90E-11
1/19/1997,18,6.90E-11
1/19/1997,19,6.90E-11
1/19/1997,20,6.90E-11
1/19/1997,21,6.90E-11
1/19/1997,22,6.90E-11
1/19/1997,23,6.90E-11
1/20/1997,0,6.90E-11
1/20/1997,1,6.90E-11
1/20/1997,2,6.90E-11
1/20/1997,3,6.90E-11
1/20/1997,4,6.90E-11
1/20/1997,5,6.90E-11
1/20/1997,6,6.90E-11
1/20/1997,7,6.90E-11
1/20/1997,8,6.90E-11
1/20/1997,9,6.90E-11
1/20/1997,10,6.90E-11
1/20/1997,11,6.90E-11
1/20/1997,12,6.90E-11
1/20/1997,13,6.90E-11
1/20/1997,14,6.90E-11
1/20/1997,15,6.90E-11
1/20/1997,16,6.90E-11
1/20/1997,17,6.90E-11
1/20/1997,18,6.90E-11
1/20/1997,19,6.90E-11
1/20/1997,20,6.90E-11
1/20/1997,21,6.90E-11
1/20/1997,22,6.90E-11
1/20/1997,23,6.90E-11
1/21/1997,0,6.75E-11
1/21/1997,1,6.75E-11
1/21/1997,2,6.75E-11
1/21/1997,3,6.75E-11
1/21/1997,4,6.75E-11
1/21/1997,5,6.75E-11
1/21/1997,6,6.75E-11
1/21/1997,7,6.75E-11
1/21/1997,8,6.75E-11
1/21/1997,9,6.75E-11
1/21/1997,10,6.75E-11
1/21/1997,11,6.75E-11
1/21/1997,12,6.75E-11
1/21/1997,13,6.75E-11
1/21/1997,14,6.75E-11
1/21/1997,15,6.75E-11
1/21/1997,16,6.75E-11
1/21/1997,17,6.75E-11
1/21/1997,18,6.75E-11
1/21/1997,19,6.75E-11
1/21/1997,20,6.75E-11
1/21/1997,21,6.75E-11
1/21/1997,22,6.75E-11
1/21/1997,23,6.75E-11
1/22/1997,0,6.75E-11
1/22/1997,1,6.75E-11
1/22/1997,2,6.75E-11
1/22/1997,3,6.75E-11
1/22/1997,4,6.75E-11
1/22/1997,5,6.75E-11
1/22/1997,6,6.75E-11
1/22/1997,7,6.75E-11
1/22/1997,8,6.75E-11
1/22/1997,9,6.75E-11
1/22/1997,10,6.75E-11
1/22/1997,11,6.75E-11
1/22/1997,12,6.75E-11
1/22/1997,13,6.75E-11
1/22/1997,14,6.75E-11
1/22/1997,15,6.75E-11
1/22/1997,16,6.75E-11
1/22/1997,17,6.75E-11
1/22/1997,18,6.75E-11
1/22/1997,19,6.75E-11
1/22/1997,20,6.75E-11
1/22/1997,21,6.75E-11
1/22/1997,22,6.75E-11
1/22/1997,23,6.75E-11
1/23/1997,0,6.75E-11
1/23/1997,1,6.75E-11
1/23/1997,2,6.75E-11
1/23/1997,3,6.75E-11
1/23/1997,4,6.75E-11
1/23/1997,5,6.75E-11
1/23/1997,6,6.75E-11
1/23/1997,7,6.75E-11
1/23/1997,8,6.75E-11
1/23/1997,9,6.75E-11
1/23/1997,10,6.75E-11
1/23/1997,11,6.75E-11
1/23/1997,12,6.75E-11
1/23/1997,13,6.75E-11
1/23/1997,14,6.75E-11
1/23/1997,15,6.75E-11
1/23/1997,16,6.75E-11
1/23/1997,17,6.75E-11
1/23/1997,18,6.75E-11
1/23/1997,19,6.75E-11
1/23/1997,20,6.75E-11
1/23/1997,21,6.75E-11
1/23/1997,22,6.75E-11
1/23/1997,23,6.75E-11
1/24/1997,0,6.45E-11
1/24/1997,1,6.45E-11
1/24/1997,2,6.45E-11
1/24/1997,3,6.45E-11
1/24/1997,4,6.45E-11
1/24/1997,5,6.45E-11
1/24/1997,6,6.45E-11
1/24/1997,7,6.45E-11
1/24/1997,8,6.45E-11
1/24/1997,9,6.45E-11
1/24/1997,10,6.45E-11
1/24/1997,11,6.45E-11
1/24/1997,12,6.45E-11
1/24/1997,13,6.45E-11
1/24/1997,14,6.45E-11
1/24/1997,15,6.45E-11
1/24/1997,16,6.45E-11
1/24/1997,17,6.45E-11
1/24/1997,18,6.45E-11
1/24/1997,19,6.45E-11
1/24/1997,20,6.45E-11
1/24/1997,21,6.45E-11
1/24/1997,22,6.45E-11
1/24/1997,23,6.45E-11
1/25/1997,0,6.45E-11
1/25/1997,1,6.45E-11
1/25/1997,2,6.45E-11
1/25/1997,3,6.45E-11
1/25/1997,4,6.45E-11
1/25/1997,5,6.45E-11
1/25/1997,6,6.45E-11
1/25/1997,7,6.45E-11
1/25/1997,8,6.45E-11
1/25/1997,9,6.45E-11
1/25/1997,10,6.45E-11
1/25/1997,11,6.45E-11
1/25/1997,12,6.45E-11
1/25/1997,13,6.45E-11
1/25/1997,14,6.45E-11
1/25/1997,15,6.45E-11
1/25/1997,16,6.45E-11
1/25/1997,17,6.45E-11
1/25/1997,18,6.45E-11
1/25/1997,19,6.45E-11
1/25/1997,20,6.45E-11
1/25/1997,21,6.45E-11
1/25/1997,22,6.45E-11
1/25/1997,23,6.45E-11
1/26/1997,0,6.30E-11
1/26/1997,1,6.30E-11
1/26/1997,2,6.30E-11
1/26/1997,3,6.30E-11
1/26/1997,4,6.30E-11
1/26/1997,5,6.30E-11
1/26/1997,6,6.30E-11
1/26/1997,7,6.30E-11
1/26/1997,8,6.30E-11
1/26/1997,9,6.30E-11
1/26/1997,10,6.30E-11
1/26/1997,11,6.30E-11
1/26/1997,12,6.30E-11
1/26/1997,13,6.30E-11
1/26/1997,14,6.30E-11
1/26/1997,15,6.30E-11
1/26/1997,16,6.30E-11
1/26/1997,17,6.30E-11
1/26/1997,18,6.30E-11
1/26/1997,19,6.30E-11
1/26/1997,20,6.30E-11
1/26/1997,21,6.30E-11
1/26/1997,22,6.30E-11
1/26/1997,23,6.30E-11
1/27/1997,0,6.00E-11
1/27/1997,1,6.00E-11
1/27/1997,2,6.00E-11
1/27/1997,3,6.00E-11
1/27/1997,4,6.00E-11
1/27/1997,5,6.00E-11
1/27/1997,6,6.00E-11
1/27/1997,7,6.00E-11
1/27/1997,8,6.00E-11
1/27/1997,9,6.00E-11
1/27/1997,10,6.00E-11
1/27/1997,11,6.00E-11
1/27/1997,12,6.00E-11
1/27/1997,13,6.00E-11
1/27/1997,14,6.00E-11
1/27/1997,15,6.00E-11
1/27/1997,16,6.00E-11
1/27/1997,17,6.00E-11
1/27/1997,18,6.00E-11
1/27/1997,19,6.00E-11
1/27/1997,20,6.00E-11
1/27/1997,21,6.00E-11
1/27/1997,22,6.00E-11
1/27/1997,23,6.00E-11
1/28/1997,0,5.85E-11
1/28/1997,1,5.85E-11
1/28/1997,2,5.85E-11
1/28/1997,3,5.85E-11
1/28/1997,4,5.85E-11
1/28/1997,5,5.85E-11
1/28/1997,6,5.85E-11
1/28/1997,7,5.85E-11
1/28/1997,8,5.85E-11
1/28/1997,9,5.85E-11
1/28/1997,10,5.85E-11
1/28/1997,11,5.85E-11
1/28/1997,12,5.85E-11
1/28/1997,13,5.85E-11
1/28/1997,14,5.85E-11
1/28/1997,15,5.85E-11
1/28/1997,16,5.85E-11
1/28/1997,17,5.85E-11
1/28/1997,18,5.85E-11
1/28/1997,19,5.85E-11
1/28/1997,20,5.85E-11
1/28/1997,21,5.85E-11
1/28/1997,22,5.85E-11
1/28/1997,23,5.85E-11
1/29/1997,0,6.00E-11
1/29/1997,1,6.00E-11
1/29/1997,2,6.00E-11
1/29/1997,3,6.00E-11
1/29/1997,4,6.00E-11
1/29/1997,5,6.00E-11
1/29/1997,6,6.00E-11
1/29/1997,7,6.00E-11
1/29/1997,8,6.00E-11
1/29/1997,9,6.00E-11
1/29/1997,10,6.00E-11
1/29/1997,11,6.00E-11
1/29/1997,12,6.00E-11
1/29/1997,13,6.00E-11
1/29/1997,14,6.00E-11
1/29/1997,15,6.00E-11
1/29/1997,16,6.00E-11
1/29/1997,17,6.00E-11
1/29/1997,18,6.00E-11
1/29/1997,19,6.00E-11
1/29/1997,20,6.00E-11
1/29/1997,21,6.00E-11
1/29/1997,22,6.00E-11
1/29/1997,23,6.00E-11
1/30/1997,0,6.00E-11
1/30/1997,1,6.00E-11
1/30/1997,2,6.00E-11
1/30/1997,3,6.00E-11
1/30/1997,4,6.00E-11
1/30/1997,5,6.00E-11
1/30/1997,6,6.00E-11
1/30/1997,7,6.00E-11
1/30/1997,8,6.00E-11
1/30/1997,9,6.00E-11
1/30/1997,10,6.00E-11
1/30/1997,11,6.00E-11
1/30/1997,12,6.00E-11
1/30/1997,13,6.00E-11
1/30/1997,14,6.00E-11
1/30/1997,15,6.00E-11
1/30/1997,16,6.00E-11
1/30/1997,17,6.00E-11
1/30/1997,18,6.00E-11
1/30/1997,19,6.00E-11
1/30/1997,20,6.00E-11
1/30/1997,21,6.00E-11
1/30/1997,22,6.00E-11
1/30/1997,23,6.00E-11
1/31/1997,0,6.00E-11
1/31/1997,1,6.00E-11
1/31/1997,2,6.00E-11
1/31/1997,3,6.00E-11
1/31/1997,4,6.00E-11
1/31/1997,5,6.00E-11
1/31/1997,6,6.00E-11
1/31/1997,7,6.00E-11
1/31/1997,8,6.00E-11
1/31/1997,9,6.00E-11
1/31/1997,10,6.00E-11
1/31/1997,11,6.00E-11
1/31/1997,12,6.00E-11
1/31/1997,13,6.00E-11
1/31/1997,14,6.00E-11
1/31/1997,15,6.00E-11
1/31/1997,16,6.00E-11
1/31/1997,17,6.00E-11
1/31/1997,18,6.00E-11
1/31/1997,19,6.00E-11
1/31/1997,20,6.00E-11
1/31/1997,21,6.00E-11
1/31/1997,22,6.00E-11
1/31/1997,23,6.00E-11
2/1/1997,0,5.85E-11
2/1/1997,1,5.85E-11
2/1/1997,2,5.85E-11
2/1/1997,3,5.85E-11
2/1/1997,4,5.85E-11
2/1/1997,5,5.85E-11
2/1/1997,6,5.85E-11
2/1/1997,7,5.85E-11
2/1/1997,8,5.85E-11
2/1/1997,9,5.85E-11
2/1/1997,10,5.85E-11
2/1/1997,11,5.85E-11
2/1/1997,12,5.85E-11
2/1/1997,13,5.85E-11
2/1/1997,14,5.85E-11
2/1/1997,15,5.85E-11
2/1/1997,16,5.85E-11
2/1/1997,17,5.85E-11
2/1/1997,18,5.85E-11
2/1/1997,19,5.85E-11
2/1/1997,20,5.85E-11
2/1/1997,21,5.85E-11
2/1/1997,22,5.85E-11
2/1/1997,23,5.85E-11
2/2/1997,0,5.85E-11
2/2/1997,1,5.85E-11
2/2/1997,2,5.85E-11
